"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3365712","329716","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3365711","329716","","","FoodOn Ontology Name For FDC Item","chicken egg yolk (dried)"
"3365710","329716","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03305042"
"3365709","329716","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365708","329716","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3324853","329716","","","Ontology Name For Source","chicken egg food product"
"3324852","329716","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001275"
"3324851","329716","","","FoodOn Ontology Name For FDC Item","chicken egg yolk (dried)"
"3324850","329716","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03305042"
"3324849","329716","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324848","329716","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3366409","330137","","","Ontology Name For Source","dairy food product"
"3366408","330137","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3366407","330137","","","FoodOn Ontology Name For FDC Item","greek yogurt"
"3366406","330137","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00004409"
"3366405","330137","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3366404","330137","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3325549","330137","","","Ontology Name For Source","dairy food product"
"3325548","330137","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3325547","330137","","","FoodOn Ontology Name For FDC Item","greek yogurt"
"3325546","330137","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00004409"
"3325545","330137","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3325544","330137","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3366421","330415","","","Ontology Name For Source","dairy food product"
"3366420","330415","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3366419","330415","","","FoodOn Ontology Name For FDC Item","greek yogurt"
"3366418","330415","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00004409"
"3366417","330415","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3366416","330415","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3325561","330415","","","Ontology Name For Source","dairy food product"
"3325560","330415","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001256"
"3325559","330415","","","FoodOn Ontology Name For FDC Item","greek yogurt"
"3325558","330415","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00004409"
"3325557","330415","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3325556","330415","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3366109","330458","","","Ontology Name For Source","plant lipid food product"
"3366108","330458","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3366107","330458","","","FoodOn Ontology Name For FDC Item","coconut oil"
"3366106","330458","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310046"
"3366105","330458","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366104","330458","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_13894"
"3325249","330458","","","Ontology Name For Source","plant lipid food product"
"3325248","330458","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001174"
"3325247","330458","","","FoodOn Ontology Name For FDC Item","coconut oil"
"3325246","330458","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03310046"
"3325245","330458","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325244","330458","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_13894"
"3365671","331897","","","Ontology Name For Source","poultry food product"
"3365670","331897","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"3365669","331897","","","FoodOn Ontology Name For FDC Item","piece of chicken drumstick (skinless)"
"3365668","331897","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_02020269"
"3365667","331897","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365666","331897","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3324811","331897","","","Ontology Name For Source","poultry food product"
"3324810","331897","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"3324809","331897","","","FoodOn Ontology Name For FDC Item","piece of chicken drumstick (skinless)"
"3324808","331897","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_02020269"
"3324807","331897","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324806","331897","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3365665","331960","","","Ontology Name For Source","poultry food product"
"3365664","331960","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"3365663","331960","","","FoodOn Ontology Name For FDC Item","chicken breast (skinless, boneless)"
"3365662","331960","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003364"
"3365661","331960","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365660","331960","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3324805","331960","","","Ontology Name For Source","poultry food product"
"3324804","331960","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001283"
"3324803","331960","","","FoodOn Ontology Name For FDC Item","chicken breast (skinless, boneless)"
"3324802","331960","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003364"
"3324801","331960","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324800","331960","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9031"
"3366295","332282","","","Ontology Name For Source","plant based gravy or sauce food product"
"3366294","332282","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3366293","332282","","","FoodOn Ontology Name For FDC Item","marinara sauce"
"3366292","332282","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003295"
"3366291","332282","","","NCBI Taxon Parent","NA"
"3366290","332282","","","NCBI Taxon","NA"
"3325435","332282","","","Ontology Name For Source","plant based gravy or sauce food product"
"3325434","332282","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00002128"
"3325433","332282","","","FoodOn Ontology Name For FDC Item","marinara sauce"
"3325432","332282","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003295"
"3325431","332282","","","NCBI Taxon Parent","NA"
"3325430","332282","","","NCBI Taxon","NA"
"3365935","332397","","","Ontology Name For Source","swine food product"
"3365934","332397","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3365933","332397","","","FoodOn Ontology Name For FDC Item","ham (sliced, cooked)"
"3365932","332397","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311694"
"3365931","332397","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365930","332397","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"3325075","332397","","","Ontology Name For Source","swine food product"
"3325074","332397","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001132"
"3325073","332397","","","FoodOn Ontology Name For FDC Item","ham (sliced, cooked)"
"3325072","332397","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311694"
"3325071","332397","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3325070","332397","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9822"
"3366157","332791","","","Ontology Name For Source","vegetable food product"
"3366156","332791","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366155","332791","","","FoodOn Ontology Name For FDC Item","olive (stuffed with pimiento)"
"3366154","332791","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03307143"
"3366153","332791","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366152","332791","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4146"
"3325297","332791","","","Ontology Name For Source","vegetable food product"
"3325296","332791","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3325295","332791","","","FoodOn Ontology Name For FDC Item","olive (stuffed with pimiento)"
"3325294","332791","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03307143"
"3325293","332791","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325292","332791","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4146"
"3365677","333008","","","Ontology Name For Source","bakery food product"
"3365676","333008","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001626"
"3365675","333008","","","FoodOn Ontology Name For FDC Item","oatmeal raisin cookie"
"3365674","333008","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003294"
"3365673","333008","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365672","333008","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3324817","333008","","","Ontology Name For Source","bakery food product"
"3324816","333008","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001626"
"3324815","333008","","","FoodOn Ontology Name For FDC Item","oatmeal raisin cookie"
"3324814","333008","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003294"
"3324813","333008","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324812","333008","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3366385","333281","","","Ontology Name For Source","vegetable food product"
"3366384","333281","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366383","333281","","","FoodOn Ontology Name For FDC Item","tomato (diced, canned)"
"3366382","333281","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304885"
"3366381","333281","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366380","333281","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3325525","333281","","","Ontology Name For Source","vegetable food product"
"3325524","333281","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3325523","333281","","","FoodOn Ontology Name For FDC Item","tomato (diced, canned)"
"3325522","333281","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304885"
"3325521","333281","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325520","333281","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4081"
"3365749","333374","","","Ontology Name For Source","fish food product"
"3365748","333374","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3365747","333374","","","FoodOn Ontology Name For FDC Item","haddock (raw)"
"3365746","333374","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03308024"
"3365745","333374","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365744","333374","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8056"
"3324889","333374","","","Ontology Name For Source","fish food product"
"3324888","333374","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3324887","333374","","","FoodOn Ontology Name For FDC Item","haddock (raw)"
"3324886","333374","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03308024"
"3324885","333374","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324884","333374","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8056"
"3365755","333476","","","Ontology Name For Source","fish food product"
"3365754","333476","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3365753","333476","","","FoodOn Ontology Name For FDC Item","pollock (raw)"
"3365752","333476","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301079"
"3365751","333476","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365750","333476","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8059"
"3324895","333476","","","Ontology Name For Source","fish food product"
"3324894","333476","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3324893","333476","","","FoodOn Ontology Name For FDC Item","pollock (raw)"
"3324892","333476","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03301079"
"3324891","333476","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324890","333476","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_8059"
"5580","333476","0","1000","","Pollock"
"3365761","334194","","","Ontology Name For Source","fish food product"
"3365760","334194","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3365759","334194","","","FoodOn Ontology Name For FDC Item","tuna (white, solid pack, canned in water)"
"3365758","334194","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03309003"
"3365757","334194","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365756","334194","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_186749"
"3324901","334194","","","Ontology Name For Source","fish food product"
"3324900","334194","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001248"
"3324899","334194","","","FoodOn Ontology Name For FDC Item","tuna (white, solid pack, canned in water)"
"3324898","334194","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03309003"
"3324897","334194","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324896","334194","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_186749"
"5581","334247","0","1000","","sucrose"
"3366271","334536","","","Ontology Name For Source","vegetable food product"
"3366270","334536","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366269","334536","","","FoodOn Ontology Name For FDC Item","fried rice"
"3366268","334536","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002849"
"3366267","334536","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366266","334536","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"3325411","334536","","","Ontology Name For Source","vegetable food product"
"3325410","334536","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3325409","334536","","","FoodOn Ontology Name For FDC Item","fried rice"
"3325408","334536","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00002849"
